@relation prova.AM2013.UFPR.arquivofull.treinamento-linha16a382

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 06 numeric
@attribute 07 numeric
@attribute 08 numeric
@attribute 09 numeric
@attribute class {0}

@data
0,1,1,683,2,1,48,65568,0,0.698849
0,683,1,1,24,2,2,65568,0,0.676572
0,2049,1,1,1,32,1,65568,0,0.249197
0,1,683,3,2,2,8,65568,0,0.249015
0,683,1,3,8,2,2,65568,0,0.249274
0,1,1,683,12,1,8,65568,0,0.703416
0,1,2049,1,1,2,16,65568,0,0.249105
0,1,683,3,1,1,32,65568,0,0.246437
0,683,3,1,1,16,2,65568,0,0.249241
0,683,3,1,16,1,2,65568,0,0.248728
0,1,1,2049,1,1,32,65568,0,0.24944
0,683,1,3,2,16,1,65568,0,0.249306
0,1,683,1,4,8,3,65568,0,0.703981
0,1,683,1,1,32,3,65568,0,0.709712
0,683,1,1,4,2,12,65568,0,0.703929
0,1,1,683,8,4,3,65568,0,0.706927
0,1,3,683,2,16,1,65568,0,0.249125
0,1,683,1,12,2,4,65568,0,0.707991
0,1,1,683,2,12,4,65568,0,0.704003
0,1,2049,1,16,1,2,65568,0,0.249169
0,1,683,1,6,2,8,65568,0,0.711809
0,1,2049,1,2,2,8,65568,0,0.249449
0,1,683,3,1,16,2,65568,0,0.24706
0,1,683,1,4,1,24,65568,0,0.701914
0,1,683,3,4,2,4,65568,0,0.24902
0,683,1,1,1,2,48,65568,0,0.70833
0,683,1,3,4,8,1,65568,0,0.249361
0,683,1,1,6,16,1,65568,0,0.687944
0,1,2049,1,8,1,4,65568,0,0.249408
0,1,2049,1,4,8,1,65568,0,0.248809
0,3,683,1,1,32,1,65568,0,0.24934
0,1,683,1,8,6,2,65568,0,0.705684
0,1,1,683,1,32,3,65568,0,0.704087
0,1,1,683,2,4,12,65568,0,0.699349
0,2049,1,1,8,1,4,65568,0,0.249445
0,3,683,1,4,4,2,65568,0,0.24928
0,1,1,2049,1,2,16,65568,0,0.249308
0,1,683,1,2,8,6,65568,0,0.249378
0,683,1,1,8,1,12,65568,0,0.653427
0,3,1,683,2,4,4,65568,0,0.709993
0,1,1,2049,16,1,2,65568,0,0.249246
0,1,3,683,8,1,4,65568,0,0.248673
0,1,683,1,1,3,32,65568,0,0.249347
0,683,1,1,1,16,6,65568,0,0.703067
0,683,1,1,48,2,1,65568,0,0.667547
0,3,1,683,16,1,2,65568,0,0.708079
0,683,1,1,3,4,8,65568,0,0.249056
0,3,1,683,2,1,16,65568,0,0.6948
0,1,683,1,3,32,1,65568,0,0.249169
0,1,1,683,4,1,24,65568,0,0.64786
0,1,683,1,8,4,3,65568,0,0.707136
0,1,1,683,4,8,3,65568,0,0.695248
0,683,1,3,1,4,8,65568,0,0.699004
0,683,1,1,8,4,3,65568,0,0.249669
0,683,1,1,8,3,4,65568,0,0.705143
0,1,683,1,24,4,1,65568,0,0.709242
0,1,3,683,1,2,16,65568,0,0.706562
0,1,2049,1,1,32,1,65568,0,0.249338
0,683,1,1,1,96,1,65568,0,0.249013
0,1,1,683,4,12,2,65568,0,0.700435
0,3,1,683,1,16,2,65568,0,0.715288
0,1,683,1,1,2,48,65568,0,0.249059
0,1,3,683,2,1,16,65568,0,0.705538
0,3,683,1,1,2,16,65568,0,0.249161
0,1,683,1,1,8,12,65568,0,0.249061
0,1,1,683,12,2,4,65568,0,0.70935
0,683,1,1,2,6,8,65568,0,0.683525
0,683,1,1,16,2,3,65568,0,0.700844
0,1,683,1,16,3,2,65568,0,0.707766
0,1,2049,1,4,4,2,65568,0,0.706818
0,1,683,3,2,4,4,65568,0,0.249194
0,683,1,1,1,6,16,65568,0,0.246249
0,683,3,1,2,1,16,65568,0,0.705844
0,1,1,683,2,16,3,65568,0,0.249228
0,683,1,1,12,2,4,65568,0,0.702527
0,1,1,683,2,24,2,65568,0,0.713815
0,1,1,683,3,1,32,65568,0,0.659232
0,683,1,1,4,8,3,65568,0,0.702571
0,1,683,1,4,3,8,65568,0,0.710162
0,2049,1,1,1,8,4,65568,0,0.713809
0,1,683,1,4,12,2,65568,0,0.248782
0,3,1,683,1,32,1,65568,0,0.71066
0,3,1,683,4,1,8,65568,0,0.249611
0,3,1,683,4,8,1,65568,0,0.249513
0,683,1,1,6,8,2,65568,0,0.249181
0,1,1,683,1,16,6,65568,0,0.646068
0,683,1,3,16,1,2,65568,0,0.69903
0,3,683,1,1,8,4,65568,0,0.249087
0,3,683,1,1,16,2,65568,0,0.249287
0,1,683,1,24,2,2,65568,0,0.24946
0,1,1,683,2,6,8,65568,0,0.70609
0,1,1,2049,4,2,4,65568,0,0.704292
0,1,2049,1,2,1,16,65568,0,0.249155
0,1,1,683,1,2,48,65568,0,0.249021
0,1,683,1,1,96,1,65568,0,0.66377
0,1,1,683,1,4,24,65568,0,0.702638
0,1,683,3,4,1,8,65568,0,0.709974
0,683,1,3,4,4,2,65568,0,0.249561
0,3,1,683,1,2,16,65568,0,0.249513
0,1,683,1,3,2,16,65568,0,0.249279
0,2049,1,1,4,8,1,65568,0,0.662703
0,2049,1,1,1,16,2,65568,0,0.70506
0,1,683,1,2,4,12,65568,0,0.249704
0,1,683,1,16,1,6,65568,0,0.71097
0,1,2049,1,2,8,2,65568,0,0.667423
0,683,1,3,2,8,2,65568,0,0.249434
0,1,683,1,1,16,6,65568,0,0.249547
0,1,1,683,12,4,2,65568,0,0.699458
0,1,1,683,6,2,8,65568,0,0.708278
0,1,1,683,24,2,2,65568,0,0.64872
0,683,1,1,2,2,24,65568,0,0.706816
0,1,1,683,48,1,2,65568,0,0.700267
0,1,1,683,4,6,4,65568,0,0.704347
0,3,683,1,2,8,2,65568,0,0.707327
0,683,1,1,1,24,4,65568,0,0.249195
0,1,1,683,2,8,6,65568,0,0.708274
0,3,1,683,1,4,8,65568,0,0.707802
0,2049,1,1,1,4,8,65568,0,0.249018
0,1,1,683,32,1,3,65568,0,0.249127
0,3,683,1,8,4,1,65568,0,0.709604
0,1,683,3,1,8,4,65568,0,0.249099
0,1,683,1,1,24,4,65568,0,0.249002
0,1,2049,1,32,1,1,65568,0,0.644051
0,3,683,1,2,2,8,65568,0,0.249438
0,2049,1,1,4,2,4,65568,0,0.249372
0,1,683,3,2,1,16,65568,0,0.249248
0,1,683,3,16,1,2,65568,0,0.249424
0,683,1,1,48,1,2,65568,0,0.249313
0,3,683,1,32,1,1,65568,0,0.700019
0,1,683,3,8,4,1,65568,0,0.249339
0,1,683,1,2,2,24,65568,0,0.249148
0,2049,1,1,2,16,1,65568,0,0.699755
0,1,683,3,4,4,2,65568,0,0.249577
0,683,1,3,2,2,8,65568,0,0.249624
0,1,1,683,8,3,4,65568,0,0.24939
0,683,1,3,32,1,1,65568,0,0.702293
0,683,3,1,4,8,1,65568,0,0.249136
0,1,1,683,16,3,2,65568,0,0.249242
0,1,1,683,1,96,1,65568,0,0.709592
